ID,正式名称,正式名称（フリガナ）,所在地,所在地座標（緯度）,所在地座標（経度）,案内用ホームページアドレス
3311320250128,たまの病院,タマノビョウイン,岡山県玉野市宇野２丁目１番２０号,0.0,0.0,https://tamano-hp.jp/
3311330000010,医療法人社団　恵誠会　大西病院,イリョウホウジシャダン　ケイセイカイ　オオニシビョウイン,岡山県玉野市田井３－８－１１,34.515896,133.946036,http://www.onishihp.or.jp/
3311330000020,岡山赤十字玉野病院,オカヤマセキジュウジタマノビョウイン,岡山県玉野市築港五丁目１６番２５号,34.499009,133.958591,https://www.okaseki-tamano.jrc.or.jp/
3311330000040,医療法人玉野中央病院,イリョウホウジンタマノチュウオウビョウイン,岡山県玉野市築港１丁目１５番３号,34.493926,133.949536,https://www.tamanoch1011.jp/
3311330000060,医療法人吉備会　中谷外科病院,イリョウホウジン　キビカイ　ナカタニゲカビョウイン,岡山県玉野市田井３－１－２０,34.515007,133.945119,http://www.nakatani-hosp.jp
3311330000080,国立療養所　邑久光明園,コクリツリョウヨウショ　オクコウミョウエン,岡山県瀬戸内市邑久町虫明６２５３,34.670745,134.22445,https://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iryou/hansen/komyo/
3311330000090,瀬戸内市立瀬戸内市民病院,セトウチシリツセトウチシミンビョウイン,岡山県瀬戸内市邑久町山田庄８４５－１,34.665799,134.100517,https://www.city.setouchi.lg.jp/site/hospital/
3311330000110,独立行政法人労働者健康安全機構　吉備高原医療リハビリテーションセンター,ドクリツギョウセイホウジンロウドウシャケンコウアンゼンキコウ　キビコウゲンイリョウリハビリテーションセンター,岡山県加賀郡吉備中央町吉川７５１１,34.840021,133.760153,https://www.kibirihah.johas.go.jp/
3311330000120,医療法人社団吉美会吉備高原ルミエール病院,イリョウホウジンシャダンヨシミカイキビコウゲンルミエールビョウイン,岡山県加賀郡吉備中央町宮地３３３６番地１５,34.773222,133.680051,http://www.kibi.ne.jp/~rumihp/
3311330000130,草加病院,クサカビョウイン,岡山県備前市西片上１１２２,34.746986,134.182424,https://kusaka-soujinkai.jp
3311330000140,備前市国民健康保険市立備前病院,ビゼンシコクミンケンコウホケンシリツビゼンビョウイン,岡山県備前市伊部２２４５番地,34.739181,134.155621,https://www.city.bizen.okayama.jp/soshiki/55/
3311330000150,備前市国民健康保険市立日生病院,ビゼンシコクミンケンコウホケンシリツヒナセビョウイン,岡山県備前市日生町寒河２５７０－４１,34.733823,134.279554,http://www.city.bizen.okayama.jp/shimin/shisetsu/hinasehospital/index.jsp
3311330000160,備前市国民健康保険市立吉永病院,ビゼンシコクミンケンコウホケンシリツヨシナガビョウイン,岡山県備前市吉永町吉永中５６３－４,34.811868,134.203031,http://www.city.bizen.okayama.jp
3311330000170,赤磐医師会病院,アカイワイシカイビョウイン,岡山県赤磐市下市１８７番地１,34.75051,134.01991,http://www.akaiwa-mah.jp/
3311330000180,医療法人紀典会北川病院,イリョウホウジンキテンカイキタガワビョウイン,岡山県和気郡和気町和気２７７,34.802312,134.144259,http://www.kitagawa-hp.jp/
3311330000190,医療法人平病院,イリョウホウジンタイラビョウイン,岡山県和気郡和気町尺所４３８,34.804951,134.161702,https://www.tairahos.or.jp/
3311330000210,森下病院,モリシタビョウイン,岡山県総社市駅前１－６－１,34.674234,133.739965,http://morishitahp.or.jp
3311330000220,医療法人　薬師寺慈恵会　薬師寺慈恵病院,イリョウホウジン　ヤクシジジケイカイ　ヤクシジジケイビョウイン,岡山県総社市総社１－１７ー２５,34.676845,133.749937,https://yakushiji-jikei.com
3311330000230,独立行政法人国立病院機構南岡山医療センター,ドクリツギョウセイホウジンコクリツビョウインキコウミナミオカヤマイリョウセンター,岡山県都窪郡早島町早島４０６６番地,34.613326,133.823238,https://minamiokayama.hosp.go.jp/
3311330000240,笠岡市立市民病院,カサオカシリツシミンビョウイン,岡山県笠岡市笠岡５６２８－１,34.505693,133.497326,http://www.city.kasaoka.okayama.jp/site/hospital/
3311330000250,医療法人社団清和会笠岡第一病院,イリョウホウジンシャダンセイワカイカサオカダイイチビョウイン,岡山県笠岡市横島１９４５,34.478196,133.520769,https://www.kasaoka-d-hp.or.jp
3311330000260,医療法人　緑十字会　笠岡中央病院,イリョウホウジン　ミドリジュウジカイ　カサオカチュウオウビョウイン,岡山県笠岡市笠岡５１０２番地の１４,34.512137,133.507491,http://www.midorijujikai.or.jp/index.html
3311330000270,公益財団法人仁和会ももの里病院,モモノサトビョウイン,岡山県笠岡市園井２２６３,34.52258,133.530156,http://www.momonosato-hp.com
3311330000280,医療法人社団きのこ会　きのこエスポアール病院,イリョウホウジンシャダンキノコカイ　キノコエスポアールビョウイン,岡山県笠岡市東大戸２９０８番地,34.553104,133.502102,http://www.kinoko-group.jp/
3311330000290,井原市立井原市民病院,イバラシリツイバラシミンビョウイン,岡山県井原市井原町１１８６番地,34.603264,133.458854,http://www.ibarahp.jp/
3311330000300,医療法人おだうじ会小田病院,イリョウホウジン　オダウジカイ　オダビョウイン,岡山県井原市井原町５８２,34.599848,133.464409,http://www.ibara.ne.jp/~odauji7/
3311330000310,医療法人社団　菅病院,イリョウホウジンシャダン　スガビョウイン,岡山県井原市井原町１２４番地,34.596015,133.464187,https://sugahospital.jp
3311330000320,医療法人社団同仁会　金光病院,イリョウホウジンシャダンドウジンカイコンコウビョウイン,岡山県浅口市金光町占見新田７４０,34.541886,133.62623,http://konkohp.jp/
3311330000330,医療法人　みわ記念病院,イリョウホウジン　ミワキネンビョウイン,岡山県浅口市金光町佐方８０番地１,34.536062,133.610772,https://miwahp.com
3311330000340,医療法人萌生会国定病院,イリョウホウジンホウセイカイ　クニサダビョウイン,岡山県浅口郡里庄町浜中９３－１４１,34.49675,133.532379,http://hoseikai.jp/
3311330000360,矢掛町国民健康保険病院,ヤカゲチョウコクミンケンコウホケンビョウイン,岡山県小田郡矢掛町矢掛２６９５番地,34.628514,133.587369,http://www.town.yakage.lg.jp/hospital
3311330000370,医療法人　慶真会　大杉病院,イリョウホウジン　ケイシンカイ　オオスギビョウイン,岡山県高梁市柿木町２４,34.795912,133.617667,http://www.oosugi-hospital.or.jp
3311330000380,医療法人清梁会高梁中央病院,イリョウホウジンセイリョウカイタカハシチュウオウビョウイン,岡山県高梁市南町５３,34.787552,133.612084,https://seiryoukai.jp/
3311330000390,さきがけホスピタル,サキガケホスピタル,岡山県高梁市落合町阿部２２００,34.778774,133.583143,https://www.ryoufhukai.ryoufhu.com/
3311330000400,高梁市国民健康保険成羽病院,タカハシシコクミンケンコウホケンナリワビョウイン,岡山県高梁市成羽町下原３０１番地,34.782773,133.545229,http://www.city.takahashi.okayama.jp/
3311330000410,太田病院,オオタビョウイン,岡山県新見市西方４２６番地,34.987276,133.459508,http://www.ohta-hp.com/
3311330000420,医療法人　真生会　新見中央病院,イリョウホウジン　シンセイカイ　ニイミチュウオウビョウイン,岡山県新見市新見８２７－１,34.983526,133.469341,https://nchp.jp
3311330000430,長谷川紀念病院,ハセガワキネンビョウイン,岡山県新見市高尾７９３－６,34.994052,133.45012,http://www.hasegawa-hp.gr.jp/
3311330000440,医療法人　思誠会　渡辺病院,イリョウホウジン　シセイカイ　ワタナベビョウイン,岡山県新見市高尾２２７８－１,34.994413,133.445648,http://www.watanabe-byouin.or.jp
3311330000450,医療法人社団井口会　総合病院落合病院,イリョウホウジンシャダンイグチカイ　ソウゴウビョウインオチアイビョウイン,岡山県真庭市上市瀬３４１番地,35.027779,133.747681,https://ochiaihp.jp
3311330000460,医療法人美甘会　勝山病院,イリョウホウジンミカモカイ　カツヤマビョウイン,岡山県真庭市本郷１８１９番地,35.084686,133.689012,http://www.katsuyama-hp.or.jp
3311330000470,社会医療法人　緑壮会　金田病院,シャカイイリョウホウジン　リョクソウカイ　カネダビョウイン,岡山県真庭市西原６３番地,35.020834,133.754314,http://www.kaneda-hp.or.jp
3311330000480,医療法人社団　井口会　向陽台病院,イリョウホウジンシャダン　イグチカイ　コウヨウダイビョウイン,岡山県真庭市上市瀬３６８番地,35.028916,133.74512,http://koyodai-hp.jp/
3311330000490,医療法人真庭慈風会　津山中央まにわ病院,イリョウホウジンマニワジフウカイ　ツヤマチュウオウマニワビョウイン,岡山県真庭市勝山１０７０,35.084103,133.697484,https://www.maniwa.tch.or.jp
3311330000510,真庭市国民健康保険　湯原温泉病院,マニワシコクミンケンコウホケン　ユバラオンセンビョウイン,岡山県真庭市下湯原５６番地,35.187425,133.733866,https://www.city.maniwa.lg.jp/site/yubaraonsenhospital/
3311330000530,医療法人東浩会　石川病院,イリョウホウジントウコウカイ　イシカワビョウイン,岡山県津山市川崎５５４－５,35.062363,134.025506,http://www.toukou.or.jp
3311330000540,医療法人晴顕会　大谷病院,イリョウホウジンセイケンカイ　オオタニビョウイン,岡山県津山市田町３３番地,35.063751,134.002013,
3311330000550,社会医療法人高見徳風会希望ヶ丘ホスピタル,シャカイイリョウホウジンタカミトクフウカイキボウガオカホスピタル,岡山県津山市田町１１５,35.063918,133.995874,https://tokufuu.or.jp/kibou/
3311330000560,一般財団法人　江原積善会　積善病院,イッパンザイダンホウジン　エハラセキゼンカイ　セキゼンビョウイン,岡山県津山市一方１４０,35.055585,133.980376,http://www.sekizen.or.jp
3311330000570,医療法人　平野同仁会　総合病院　津山第一病院,イリョウホウジン　ヒラノドウジンカイ　ソウゴウビョウイン　ツヤマダイイチビョウイン,岡山県津山市中島４３８,35.053529,133.966711,https://tsuyama-1sthp.jp
3311330000580,一般財団法人津山慈風会　津山中央記念病院,イッパンザイダンホウジンツヤマジフウカイ　ツヤマチュウオウキネンビョウイン,岡山県津山市二階町７１,35.061112,134.001318,http://www.tch.or.jp/tck
3311330000590,津山中央病院,ツヤマチュウオウビョウイン,岡山県津山市川崎１７５６,35.064752,134.039759,http://www.tch.or.jp/
3311330000600,医療法人社団和風会中島病院,イリョウホウジンシャダンワフウカイナカシマビョウイン,岡山県津山市田町１２２,35.062307,133.99468,http://nakashima-tsuyama.or.jp/
3311330000610,社会医療法人清風會　日本原病院,シャカイイリョウホウジンセイフウカイ　ニホンバラビョウイン,岡山県津山市日本原３５２,35.111248,134.131722,http://www.smc-seifukai.or.jp/nihonbarahp/
3311330000620,鏡野町国民健康保険病院,カガミノチョウコクミンケンコウホケンビョウイン,岡山県苫田郡鏡野町寺元３６５,35.087886,133.932824,http://www.town.kagamino.lg.jp/kagamino-hp
3311330000630,一般財団法人共愛会芳野病院,イッパンザイダンホウジンキョウアイカイヨシノビョウイン,岡山県苫田郡鏡野町吉原３１２,35.072026,133.935602,http://www.kyouaikai.or.jp
3311330000640,医療法人　三憲会　柵原病院,イリョウホウジン　サンケンカイ　ヤナハラビョウイン,岡山県久米郡美咲町吉ヶ原９９２番地,34.944905,134.072066,http://www.yanaharahosp.jp/
3311330000650,美作市立大原病院,ミマサカシリツオオハラビョウイン,岡山県美作市古町１７７１－９,35.119363,134.327204,http://ohara-hp.city.mimasaka.lg.jp/
3311330000660,医療法人三水会　田尻病院,イリョウホウジンサンスイカイ　タジリビョウイン,岡山県美作市明見５５０番地の１,35.015704,134.145974,http://tajirihp.or.jp
3311330000670,医療法人美風会美作中央病院,イリョウホウジンビフウカイミマサカチュウオウビョウイン,岡山県美作市明見３５７－１,35.013371,134.146918,
3311330000680,さとう記念病院,サトウキネンビョウイン,岡山県勝田郡勝央町黒土４５,35.028341,134.127447,http://www.satoukinen.or.jp
3311330000690,一般財団法人　淳風会　淳風会ロングライフホスピタル,イッパンザイダンホウジン　ジュンプウカイ　ジュンプウカイロングライフホスピタル,岡山県岡山市北区万成東町３番１号,34.673377,133.895674,https://junpukai.or.jp/j-longlife/
3311330000700,産科婦人科浮田病院,サンカフジンカウキタビョウイン,岡山県岡山市東区西大寺南２丁目５－１８,34.65166,134.035023,
3311330000710,おおもと病院,オオモトビョウイン,岡山県岡山市北区大元一丁目１番５号,34.647019,133.904368,http://oomotohosp.jp
3311330000720,社会医療法人岡村一心堂病院,シャカイイリョウホウジンオカムライッシンドウビョウイン,岡山県岡山市東区西大寺南２−１−７,34.652299,134.032329,http://www.isshin.or.jp/
3311330000730,独立行政法人国立病院機構岡山医療センター,ドクリツギョウセイホウジンコクリツビョウインキコウオカヤマイリョウセンター,岡山県岡山市北区田益１７１１－１,34.708012,133.899422,https://okayama.hosp.go.jp/index.html
3311330000740,一般財団法人　志清会　岡山紀念病院,イッパンザイダンホウジン　シセイカイ　オカヤマキネンビョウイン,岡山県岡山市北区清輝本町７番２２号,34.651435,133.926311,http://www.okayamakinen.or.jp/
3311330000750,岡山市立市民病院,オカヤマシリツシミンビョウイン,岡山県岡山市北区北長瀬表町三丁目２０番１号,34.651851,133.884009,https://okayama-gmc.or.jp/shimin/
3311330000760,岡山市立せのお病院,オカヤマシリツセノオビョウイン,岡山県岡山市南区妹尾８５０,34.609772,133.862901,http://okayama-gmc.or.jp/senoo/
3311330000770,岡山赤十字病院,オカヤマセキジュウジビョウイン,岡山県岡山市北区青江二丁目１番１号,34.634521,133.922756,http://www.okayama-med.jrc.or.jp/
3311330000780,医療法人社団操仁会岡山第一病院,イリョウホウジンシャダンソウジンカイオカヤマダイイチビョウイン,岡山県岡山市中区高屋３４３,34.674767,133.969056,http://www.Okayama-daiichi.jp
3311330000790,岡山大学病院,オカヤマダイガクビョウイン,岡山県岡山市北区鹿田町二丁目５番１号,34.650852,133.920839,https://www.okayama-u.ac.jp/user/hospital/
3311330000800,社会医療法人鴻仁会　岡山中央病院,シャカイイリョウホウジンコウジンカイ　オカヤマチュウオウビョウイン,岡山県岡山市北区伊島北町６番３号,34.680987,133.904867,http://www.kohjin.ne.jp
3311330000810,岡山東中央病院,オカヤマヒガシチュウオウビョウイン,岡山県岡山市中区倉田６７７－１,34.63466,133.953753,http://www.okayama-health.coop/division/higashi.html
3311330000820,公益財団法人　操風会　岡山リハビリテーション病院,コウエキザイダンホウジン　ソウフウカイ　オカヤマリハビリテーションビョウイン,岡山県岡山市中区倉田５０３－１,34.630133,133.95842,http://www.okayama-reha-hp.or.jp/
3311330000830,独立行政法人自動車事故対策機構岡山療護センター,ドクリツギョウセイホウジンジドウシャジコタイサクキコウオカヤマリョウゴセンター,岡山県岡山市北区西古松２丁目８番３５号,34.646297,133.907924,http://www.okaryougo.jp/
3311330000840,医療法人　岡山水清会　岡山水清会病院,イリョウホウジン　オカヤマスイセイカイ　オカヤマスイセイカイビョウイン,岡山県岡山市北区西花尻１２３１－１,34.651934,133.856428,https://suiseikai-group.jp/okayama-suiseikai/
3311330000850,川崎医科大学総合医療センター,カワサキイカダイガクソウゴウイリョウセンター,岡山県岡山市北区中山下二丁目６番１号,34.659618,133.92777,https://g.kawasaki-m.ac.jp/
3311330000860,一般財団法人　河田病院,イッパンザイダンホウジン　カワダビョウイン,岡山県岡山市北区富町２丁目１５番２１号,34.664295,133.908673,https://kawada.or.jp/
3311330000870,医療法人喜多村病院,イリョウホウジンキタムラビョウイン,岡山県岡山市北区野田屋町１－２－１１,34.666489,133.923338,http://kitamura-h.jimdo.com/
3311330000880,総合病院　岡山協立病院,ソウゴウビョウイン　オカヤマキョウリツビョウイン,岡山県岡山市中区赤坂本町８番１０号,34.65113,133.937421,http://okayama-kyoritsu.jp
3311330000890,公益財団法人操風会岡山旭東病院,コウエキザイダンホウジンソウフウカイ　オカヤマキョクトウビョウイン,岡山県岡山市中区倉田５６７番地の１,34.631522,133.954892,https://www.kyokuto.or.jp
3311330000900,公益財団法人　岡山県健康づくり財団附属病院,コウエキザイダンホウジン　オカヤマケンケンコウヅクリザイダンフゾクビョウイン,岡山県岡山市北区平田４０８－１,34.635547,133.881954,https://www.okakenko.jp/access/
3311330000910,社会医療法人　光生病院,シャカイイリョウホウジン　コウセイビョウイン,岡山県岡山市北区厚生町３－８－３５,34.655907,133.910895,http://www.kousei-hp.or.jp
3311330000920,医療法人自由会岡山光南病院,イリョウホウジンジユウカイオカヤマコウナンビョウイン,岡山県岡山市南区東畦７６７番地の３,34.604634,133.880955,http://medical-jiyukai.jp/
3311330000930,社会福祉法人恩賜財団済生会　支部岡山県済生会　済生会吉備病院,シャカイフクシホウジンオンシザイダンサイセイカイ　シブオカヤマケンサイセイカイ　サイセイカイキビビョウイン,岡山県岡山市北区高松原古才５８４－１,34.684013,133.82543,http://www.saiseikaikibi.jp
3311330000940,岡山済生会総合病院,オカヤマサイセイカイソウゴウビョウイン,岡山県岡山市北区国体町２番２５号,34.672627,133.919283,https://www.okayamasaiseikai.or.jp/
3311330000950,岡山西大寺病院,オカヤマサイダイジビョウイン,岡山県岡山市東区金岡東町一丁目１番７０号,34.648465,134.027813,http://www.saidaiji-hp.or.jp
3311330000960,幸町記念病院,サイワイチョウキネンビョウイン,岡山県岡山市北区大元駅前３番５７号,34.647297,133.911812,https://saiwaichokinen.com/
3311330000970,医療法人　明芳会　佐藤病院,イリョウホウジン　メイホウカイ　サトウビョウイン,岡山県岡山市南区築港栄町２－１３,34.607524,133.944811,http://www.sato-hp.com
3311330000980,医療法人社団良友会　山陽病院,イリョウホウジン　シャダンリョウユウカイ　サンヨウビョウイン,岡山県岡山市中区藤崎４６５,34.618468,133.971225,https://www.ryoyukai.or.jp/
3311330000990,社会医療法人創和会重井医学研究所附属病院,シャカイイリョウホウジンソウワカイシゲイイガクケンキュウショフゾクビョウイン,岡山県岡山市南区山田２１１７,34.620104,133.848874,https://www.shigei.or.jp/smrh/
3311330001000,公益財団法人慈圭会慈圭病院,コウエキザイダンホウジンジケイカイジケイビョウイン,岡山県岡山市南区浦安本町１００ー２,34.603191,133.917202,https://www.zikei.or.jp
3311330001010,社会医療法人社団十全会　心臓病センター榊原病院,シャカイイリョウホウジンシャダンジュウゼンカイ　シンゾウビョウセンターサカキバラビョウイン,岡山県岡山市北区中井町２－５－１,34.682488,133.931781,https://sakakibara-hp.com
3311330001020,岡山県精神科医療センター,オカヤマケンセイシンカイリョウセンター,岡山県岡山市北区鹿田本町３番１６号,34.650796,133.915951,https://www.popmc.jp/
3311330001030,セントラルシティ病院,セントラルシティビョウイン,岡山県岡山市南区築港栄町１９－３０,34.605872,133.942665,http://www.c-c-h.net
3311330001040,医療法人　おおぞら会　同仁病院,イリョウホウジン　オオゾラカイ　ドウジンビョウイン,岡山県岡山市北区下伊福上町１５－７,34.667905,133.903118,http://www.oozorakai.com/dojin/access/
3311330001050,医療法人　洋友会　中島病院,イリョウホウジン　ヨウユウカイ　ナカシマビョウイン,岡山県岡山市南区妹尾１８７８,34.615688,133.872844,http://www.nakashima-hp.or.jp/
3311330001060,医療法人長光会長島病院,イリョウホウジンチョウコウカイナガシマビョウイン,岡山県岡山市東区瀬戸町瀬戸４０－１,34.73329,134.037993,http://www.nagashimahp.or.jp
3311330001070,医療法人国泰会丹羽病院,イリョウホウジンコクタイカイニワビョウイン,岡山県岡山市東区東平島１０３６番地の３,34.716347,134.04727,http://www.niwa.or.jp
3311330001080,社会福祉法人岡山博愛会　岡山博愛会病院,シャカイフクシホウジンオカヤマハクアイカイ　オカヤマハクアイカイビョウイン,岡山県岡山市中区江崎４５６－２,34.623801,133.96403,http://www.okayama-hakuaikai.or.jp/
3311330001090,公益財団法人　林精神医学研究所　附属林道倫精神科神経科病院,コウエキザイダンホウジン　ハヤシセイシンイガクケンキュウショ　フゾクハヤシミチトモセイシンカシンケイカビョウイン,岡山県岡山市中区浜４７２番地,34.673183,133.942503,http://hospital.hayashi-dorin.or.jp
3311330001100,医療法人社団　秀明会　林病院,ハヤシビョウイン,岡山県岡山市東区西大寺中野４９８－１,34.655771,134.026941,http://hayashi-hsp.com
3311330001110,岡山ひだまりの里病院,オカヤマヒダマリノサトビョウイン,岡山県岡山市南区北浦８２２－２,34.590471,133.969142,http://hidamari.hayashi-dorin.or.jp/
3311330001120,岡山市久米南町組合立国民健康保険福渡病院,オカヤマシクメナンチョウクミアイリツコクミンケンコウホケンフクワタリビョウイン,岡山県岡山市北区建部町福渡１０００,34.864911,133.907111,http://www.fukuwatari-hp.jp/
3311330001130,医療法人　社団　藤田病院,イリョウホウジン　シャダン　フジタビョウイン,岡山県岡山市東区西大寺上３丁目８－６３,34.661104,134.038439,http://www.fujita-hospital.jp/
3311330001140,医療法人社団明和会　ペリネイト母と子の病院,イリョウホウジンシャダンメイワカイ　ペリネイトハハトコノビョウイン,岡山県岡山市中区倉益２０３－１,34.643299,133.973251,http://www.perineito.com
3311330001150,医療法人万成病院,イリョウホウジンマンナリビョウイン,岡山県岡山市北区谷万成１－６－５,34.676571,133.898451,http://mannari.or.jp
3311330001160,医療法人社団恵風会　宮本整形外科病院,イリョウホウジンシャダンケイフウカイ　ミヤモトセイケイゲカビョウイン,岡山県岡山市中区国富４－２－６３,34.667878,133.945725,http://www.miyamoto.or.jp
3311330001170,医療法人　仁誠会　　瀬戸内記念病院,イリョウホウジン　ジンセイカイ　　セトウチキネンビョウイン,岡山県瀬戸内市長船町服部２９０番５,34.712321,134.102987,http://setouchi-kinen.or.jp
3311330001180,医療法人相生会　竜操整形外科病院,イリョウホウジンソウセイカイ　リュウソウセイケイゲカビョウイン,岡山県岡山市中区藤原２１－１,34.675461,133.959668,https://www.ryusoh.or.jp/
3311330001190,独立行政法人　労働者健康安全機構　岡山労災病院,ドクリツギョウセイホウジン　ロウドウシャケンコウアンゼンキコウ　オカヤマロウサイビョウイン,岡山県岡山市南区築港緑町１丁目１０番２５号,34.603636,133.932617,https://www.okayamah.johas.go.jp
3311330001200,医療法人至誠会赤松病院,イリョウホウジンシセイカイアカマツビョウイン,岡山県倉敷市老松町３丁目１０番３２号,34.596049,133.760605,http://www.akamatsu.or.jp
3311330001210,川崎医科大学附属病院,カワサキイカダイガクフゾクビョウイン,岡山県倉敷市松島５７７番地,34.631491,133.811072,https://h.kawasaki-m.ac.jp
3311330001220,医療法人　昭和会　倉敷北病院,イリョウホウジン　ショウワカイ　クラシキキタビョウイン,岡山県倉敷市宮前４１－２,34.610575,133.761854,http://www.kurakita.or.jp
3311330001230,医療法人誠和会倉敷紀念病院,イリョウホウジンセイワカイクラシキキネンビョウイン,岡山県倉敷市中島８３１,34.579079,133.739635,http://www.seiwakai-net.or.jp
3311330001260,倉敷仁風ホスピタル,クラシキジンプウホスピタル,岡山県倉敷市中島２３４０番地２３,34.590188,133.743412,http://www.jinpuhp.com
3311330001270,倉敷成人病センター,クラシキセイジンビョウセンター,岡山県倉敷市白楽町２５０,34.588486,133.765219,https://www.fkmc.or.jp
3311330001280,倉敷第一病院,クラシキダイイチビョウイン,岡山県倉敷市老松町５丁目３－１０,34.593272,133.757161,http://www.seiwakai-net.or.jp/daiichi/
3311330001290,公益財団法人大原記念倉敷中央医療機構　倉敷中央病院,コウエキザイダンホウジンオオハラキネンクラシキチュウオウイリョウキコウ　クラシキチュウオウビョウイン,岡山県倉敷市美和１－１－１,34.601771,133.775048,http://www.kchnet.or.jp/
3311330001300,社会医療法人全仁会倉敷平成病院,シャカイイリョウホウジンゼンジンカイクラシキヘイセイビョウイン,岡山県倉敷市老松町４丁目３－３８,34.593022,133.761744,http://www.heisei.or.jp
3311330001310,公益財団法人　大原記念倉敷中央医療機構　倉敷中央病院リバーサイド,コウエキザイダンホウジン　オオハラキネンクラシキチュウオウイリョウキコウ　クラシキチュウオウビョウインリバーサイド,岡山県倉敷市鶴の浦２－６－１１,34.542304,133.705889,http://www.kchnet.or.jp/krh
3311330001320,倉敷リハビリテーション病院,クラシキリハビリテーションビョウイン,岡山県倉敷市笹沖２１,34.572024,133.761161,http://www.kurareha.com/krh/00top/top.html
3311330001330,コープリハビリテーション病院,コープリハビリテーションビョウイン,岡山県倉敷市水島東千鳥町１－６０,34.528626,133.740371,http://coopreha.jp/
3311330001340,倉敷市立市民病院,クラシキシリツシミンビョウイン,岡山県倉敷市児島駅前２丁目３９番地,34.467232,133.805716,https://www.city.kurashiki.okayama.jp/hospital/
3311330001350,医療法人社団五聖会　児島聖康病院,イリョウホウジンシャダンゴセイカイ　コジマセイコウビョウイン,岡山県倉敷市児島下の町１－１－１６,34.468806,133.816974,http://www.seikoh-hp.or.jp
3311330001360,医療法人医誠会児島中央病院,イリョウホウジンイセイカイコジマチュウオウビョウイン,岡山県倉敷市児島小川町３６８５番地,34.465592,133.81104,http://www.kojimach.or.jp
3311330001370,社会医療法人創和会しげい病院,シャカイイリョウホウジンソウワカイシゲイビョウイン,岡山県倉敷市幸町２－３０,34.603549,133.773132,https://shigei.jp/
3311330001380,柴田病院,シバタビョウイン,岡山県倉敷市玉島乙島６１０８－１,34.553303,133.693057,https://shibata-h.jp
3311330001390,医療法人鷲風会　下津井病院,イリョウホウジンシュウフウカイ　シモツイビョウイン,岡山県倉敷市下津井吹上２－６－４,34.441151,133.800023,http://www.shimotsui-hp.jp/index.htm
3311330001400,武田病院,タケダビョウイン,岡山県倉敷市連島町西之浦３５２－１,34.550276,133.715055,https://www.takeda-hp.com
3311330001410,玉島協同病院,タマシマキョウドウビョウイン,岡山県倉敷市玉島柏島５２０９－１,34.531304,133.659922,http://www.tamakyo.com
3311330001430,医療法人社団　新風会　玉島中央病院,イリョウホウジンシャダン　シンプウカイ　タマシマチュウオウビョウイン,岡山県倉敷市玉島阿賀崎２丁目１番１号,34.547553,133.672587,https://www.tamashima-ch.or.jp
3311330001440,公益財団法人弘仁会　玉島病院,コウエキザイダンホウジンコウジンカイ　タマシマビョウイン,岡山県倉敷市玉島乙島４０３０,34.541526,133.680475,http://www.tamashimahosp.or.jp
3311330001450,医療法人天馬会　チクバ外科胃腸科肛門科病院,イリョウホウジンテンマカイ　チクバゲカイチョウカコウモンカビョウイン,岡山県倉敷市林２２１７,34.536752,133.811602,https://www.chikubageka.jp/
3311330001470,まきび病院,マキビビョウイン,岡山県倉敷市真備町箭田２３８７,34.636793,133.681444,http://www.makibi.or.jp
3311330001480,松田病院,マツダビョウイン,岡山県倉敷市鶴形１丁目３番１０号,34.601632,133.770271,https://matsuda-hospital.or.jp/
3311330001490,水島協同病院,ミズシマキョウドウビョウイン,岡山県倉敷市水島南春日町１番１号,34.541805,133.742442,http://www.mizukyo.jp/
3311330001500,医療法人　水清会　水島第一病院,イリョウホウジン　スイセイカイ　ミズシマダイイチビョウイン,岡山県倉敷市神田２－３－３３,34.541583,133.738664,https://suiseikai-group.jp/suiseikai/
3311330001510,社会医療法人　水和会　水島中央病院,シャカイイリョウホウジン　スイワカイ　ミズシマチュウオウビョウイン,岡山県倉敷市水島青葉町４番５号,34.534223,133.739192,http://suiwakai-mch.or.jp/
3311330001520,医療法人創生会　渡辺胃腸科外科病院,イリョウホウジンソウセイカイ　ワタナベイチョウカゲカビョウイン,岡山県倉敷市玉島上成５３９－５,34.562579,133.686752,http://watanabe.or.jp
3311330001530,まび記念病院,マビキネンビョウイン,岡山県倉敷市真備町川辺２０００－１,34.637099,133.709953,https://mkh.or.jp
3311330001540,医療法人社団　葵会　ＡＯＩ倉敷病院,イリョウホウジンシャダン　アオイカイ　エーオーアイクラシキビョウイン,岡山県倉敷市四十瀬２９８－５,34.587078,133.746801,https://www.aoikai.jp/aoikurashikihp/
3311330001550,旭川荘療育・医療センター,アサヒガワソウリョウイク・イリョウセンター,岡山県岡山市北区祇園８６６,34.709013,133.958584,http://www.jidouin.jp/
3311330001560,国立病院機構岡山市立金川病院,コクリツビョウインキコウオカヤマシリツカナガワビョウイン,岡山県岡山市北区御津金川４４９番地,34.79628,133.932611,http://okayamamc.jp/kanagawa/
3311330001570,医療法人和香会　倉敷スイートホスピタル,イリョウホウジンワコウカイ　クラシキスイートホスピタル,岡山県倉敷市中庄３５４２番１,34.624214,133.803684,http://sweet-town.jp/hospital/index.html
