都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL
392014,39B0100074,高知県,高知市,上町病院　介護医療院,カミマチビョウイン　カイゴイリョウイン,介護医療院,高知県高知市上町１丁目７番３４号,,33.557092500000000,133.526046200000000,088-823-3271,39B0100074,,,,http://www.kamimachi-hp.or.jp/
392014,39B0100116,高知県,高知市,介護医療院中ノ橋,カイゴイリョウインナカノハシ,介護医療院,高知県高知市永国寺町1-46中ノ橋病院,中ノ橋病院,33.563656200000000,133.536789200000000,088-872-4069,39B0100116,,,0,https//www.nakanohashi-hp.jp/
392014,39B0100066,高知県,高知市,介護医療院さんあい,カイゴイリョウインサンアイ,介護医療院,高知県高知市一宮西町1丁目7番25号,,33.583298391764100,133.567696822684000,088-845-5291,39B0100066,,,0,http://www.sanai-hospital.jp/top/
392014,39B0100090,高知県,高知市,介護医療院　朝倉,カイゴイリョウイン　アサクラ,介護医療院,高知県高知市朝倉丙1653-12,,33.555027400000000,133.474019000000000,088-844-2701,39B0100090,,,0,http:asakura-hospital.jp
392014,39B0100025,高知県,高知市,医療法人　厚愛会　高知城東病院,イリョウホウジン　コウアイカイ　コウチジョウトウビョウイン,介護医療院,高知県高知市大津乙719,,33.567946135607700,133.597177126984000,088-866-2326,39B0100025,,,0,http://www.kochijoto.or.jp/
392014,39B0100017,高知県,高知市,高知総合リハビリテーション病院　介護医療院,コウチソウゴウリハビリテーションビョウイン　カイゴイリョウイン,介護医療院,高知県高知市一宮南町一丁目10番地15号,,33.579049100000000,133.563712100000000,(088)845-1641,39B0100017,,,,https://www.jojinkai.com/kouchi/
392057,39B0500018,高知県,土佐市,介護医療院　あさがお,カイゴイリョウイン　アサガオ,介護医療院,高知県土佐市高岡町甲2044,,33.496227800000000,133.427033900000000,088-852-2131,39B0500018,,,0,
392065,39B0600024,高知県,須崎市,高陵病院介護医療院,コウリョウビョウインカイゴイリョウイン,介護医療院,高知県須崎市横町1番28号,,33.390868779110800,133.284368917197000,0889-42-2485,39B0600024,,,,http://www.koryo-hp.or.jp/
392065,39B0600016,高知県,須崎市,介護医療院ちひろ,カイゴイリョウインチヒロ,介護医療院,高知県須崎市中町１－６－２５,,33.388494700000000,133.283668800000000,0889-42-2530,39B0600016,,,,https://chihiro-susaki.com
392081,39B0900010,高知県,宿毛市,医療法人長生会　介護医療院おおいだ,イリョウホウジンチョウセイカイ　カイゴイリョウインオオイダ,介護医療院,高知県宿毛市中央8丁目3番6号大井田病院内　３階,大井田病院内　３階,32.935314000000000,132.731499900000000,0880-63-2101,39B0900010,,,43,http://www.ooida-hp.net
392090,39B0800012,高知県,土佐清水市,足摺病院　介護医療院,アシズリビョウイン　カイゴイリョウイン,介護医療院,土佐清水市旭町18番71号,,32.779160000000000,132.961535600000000,0880-82-1275,39B0800012,,,,www.ashizuribyouin.com
392103,39B1000059,高知県,四万十市,あいさんさん,アイサンサン,介護医療院,高知県四万十市駅前町９－１６,,32.983321900000000,132.944396900000000,0880-35-2000,39B1000059,,,,
392103,39B1000026,高知県,四万十市,介護医療院　もりした,カイゴイリョウイン　モリシタ,介護医療院,高知県四万十市中村一条通2-44,,32.992026900000000,132.936413900000000,0880-34-2030,39B1000026,,,,http:www.morishitahp.jp/
392103,39B1000042,高知県,四万十市,幡多クリニック介護医療院,ハタクリニックカイゴイリョウイン,介護医療院,高知県四万十市右山天神町10-12,,32.984492300000000,132.941812000000000,0880-34-6211,39B1000042,,,0,http://hatabyouin.net./
392103,39B1000018,高知県,四万十市,介護医療院なかむら,カイゴイリョウインナカムラ,介護医療院,中村小姓町75番地中村病院,中村病院,32.994672600000000,132.932383900000000,0880-34-3177,39B1000018,,,60,https://nakamura-hospital.com/
392103,39B1000034,高知県,四万十市,介護医療院きだわら,カイゴイリョウインキダワラ,介護医療院,高知県四万十市中村一条通３－３－２５,,32.992063217954900,132.937164918385000,0880-34-1211,39B1000034,,,0,
392111,39B1100016,高知県,香南市,三谷介護医療院,ミタニカイゴイリョウイン,介護医療院,高知県香南市野市町西野555-2,,33.563535200000000,133.700188600000000,0887-56-0152,39B1100016,,,,
392120,39B1200014,高知県,香美市,香北介護医療院,カホクカイゴイリョウイン,介護医療院,高知県香美市香北町美良布1064-9医療法人豊秋会　香北病院,医療法人豊秋会　香北病院,33.650042400000000,133.778679400000000,0887-59-2251,39B1200014,,,0,
393631,39B2300011,高知県,土佐町,早明浦病院介護医療院,サメウラビョウインカイゴイリョウイン,介護医療院,高知県土佐郡土佐町田井1372番地,,33.746839300000000,133.557285500000000,0887-82-0456,39B2300011,,,100,http://juzen-kai.or.jp/
393860,39B2400027,高知県,いの町,医療法人　岡本会　さくら病院介護医療院,イリョウホウジン　オカモトカイ　サクラビョウインカイゴイリョウイン,介護医療院,高知県吾川郡いの町鹿敷162,,33.565773000000000,133.368949300000000,088-893-5111,39B2400027,,,0,https://okamotokai-sakurahospital.jimdofree.com
393860,39B2400035,高知県,いの町,いの町立国民健康保険仁淀病院介護医療院,イノチョウリツコクミンケンコウホケンニヨドビョウインカイゴイリョウイン,介護医療院,高知県吾川郡いの町1369,,33.548271300000000,133.427114800000000,088-893-1551,39B2400035,,,,https://www.town.ino.kochi.jp/niyodo-hospital/
393878,39B2400019,高知県,仁淀川町,安部介護医療院,アベカイゴイリョウイン,介護医療院,高知県吾川郡仁淀川町岩丸102番地,,33.612819917095500,133.173677766271000,0889-34-2011,39B2400019,,,0,http://abehospital.com/
394017,39B2500024,高知県,中土佐町,介護医療院なかとさ,カイゴイリョウインナカトサ,介護医療院,高知県高岡郡中土佐町久礼6614,,33.328084100000000,133.228476400000000,0889-52-2040,39B2500024,,,,
394033,39B2500032,高知県,越知町,介護医療院山﨑病院,カイゴイリョウインヤマサキビョウイン,介護医療院,高知県高岡郡越知町越知甲2041-3,,33.532789700000000,133.250979500000000,0889-26-1123,39B2500032,,,,http://www.yamasaki.or.jp/
394033,39B2500040,高知県,越知町,介護医療院山﨑外科整形外科病院,カイゴイリョウインヤマサキゲカセイケイゲカビョウイン,介護医療院,高知県高岡郡越知町越知甲２１０７番地１,,33.530671700825500,133.250191992590000,０８８９－２６－１１３６,39B2500040,,,,
394122,39B2500016,高知県,四万十町,大西病院介護医療院,オオニシビョウインカイゴイリョウイン,介護医療院,高知県高岡郡四万十町古市町6番12号,,33.209553100000000,133.141299700000000,0880-22-1191,39B2500016,,,,http://www.oonishi-hp.or.jp/
394289,39B2600014,高知県,黒潮町,介護医療院ことぶき,カイゴイリョウインコトブキ,介護医療院,高知県幡多郡黒潮町出口2070番地,,32.980804601360500,132.994284433730000,0880-43-3331,39B2600014,,,80,http://kotobuki-ideguchi.jp/
401013,40B0100048,福岡県,北九州市門司区,介護医療院植田外科,カイゴイリョウインウエダゲカ,介護医療院,福岡県北九州市門司区東門司1-10-20,,33.949272100000000,130.969946900000000,093-321-2852,40B0100048,,,0,
401013,40B0100030,福岡県,北九州市門司区,介護医療院　光寿荘,カイゴイリョウイン　コウジュソウ,介護医療院,福岡県北九州市門司区大字田野浦1018-1,,33.960681300000000,131.000045000000000,093-331-0800,40B0100030,,,,http://www.moji-tanoura.jp/
401013,40B0100014,福岡県,北九州市門司区,鳥巣病院介護医療院,トリスビョウインカイゴイリョウイン,介護医療院,福岡県北九州市門司区吉志5丁目5番10号,,33.865239628266800,130.960217438623000,093-481-1831,40B0100014,,,,http://www.torisu-hp.or.jp/torisu_hospital/hosptal_care.php
401013,40B0100022,福岡県,北九州市門司区,春日病院介護医療院,カスガビョウインカイゴイリョウイン,介護医療院,福岡県北九州市門司区春日町22番19号,,33.929078000000000,130.972593200000000,093-341-1416,40B0100022,,,0,http:www.yojuen.com/kasugahospital/
401064,40B0400026,福岡県,北九州市小倉北区,新栄会病院介護医療院,シンエイカイビョウインカイゴイリョウイン,介護医療院,福岡県北九州市小倉北区弁天町12-11,,33.869689829427700,130.863403992065000,093-571-0086,40B0400026,,,60,http://www.shin-eikai.com/byouin/
401064,40B0400018,福岡県,北九州市小倉北区,小倉中井病院介護医療院,コクラナカイビョウイン　カイゴイリョウイン,介護医療院,福岡県北九州市小倉北区中井5丁目11番8号,,33.887849400000000,130.846846300000000,093-581-0181,40B0400018,,,,https://www.kokura-nakai.jp
401072,40B0500031,福岡県,北九州市小倉南区,社会医療法人北九州病院　北九州湯川病院　介護医療院,シャカイイリョウホウジンキタキュウシュウビョウイン　キタキュウシュウユガワビョウイン　カイゴイリョウイン,介護医療院,福岡県北九州市小倉南区湯川五丁目10番10号,,33.845555600000000,130.906169800000000,093-923-8833,40B0500031,,,,https://www.kitakyu-hp.or.jp
401072,40B0500023,福岡県,北九州市小倉南区,医療法人東谷医院介護医療院,イリョウホウジンヒガシタニイイン,介護医療院,福岡県北九州市小倉南区大字新道寺129-4,,33.781483200000000,130.864138100000000,093-451-1331,40B0500023,,,15,http://wwwhigashitani-iin.net/
401081,40B0600013,福岡県,北九州市八幡東区,北九州八幡東病院介護医療院,キタキュウシュウヤハタヒガイシビョウインカイゴイリョウイン,介護医療院,福岡県北九州市八幡東区東田一丁目4番3号社会医療法人北九州病院　北九州八幡東病院　併設,社会医療法人北九州病院　北九州八幡東病院　併設,33.870414046196500,130.798393741010000,093-661-5915,40B0600013,,,0,https://www.kitakyu-hp.or.jp/contents/kitahos_yahatahigasi.htm
401099,40B0700011,福岡県,北九州市八幡西区,医療法人　末廣医院　介護医療院,イリョウホウジン　スエヒロイイン　カイゴイリョウイン,介護医療院,福岡県北九州市八幡西区香月中央３丁目２番１５号,,33.801999800000000,130.727376500000000,093-617-1212,40B0700011,,,17,https://www.suehiro-clinic.com/
401315,4070805132,福岡県,福岡市東区,香椎原病院介護医療院,カシイハラビョウインカイゴイリョウイン,介護医療院,福岡県福岡市東区香椎３丁目３番１号,,33.656963300000000,130.450943000000000,092-662-1333,4070805132,,,0,http://www.kashiihara.or.jp/
401315,40B0800019,福岡県,福岡市東区,介護医療院　東福岡和仁会病院,カイゴイリョウイン　ヒガシフクオカワジンカイビョウイン,介護医療院,福岡県福岡市東区奈多1丁目4番1号,,33.691411700000000,130.419227100000000,092-608-1511,40B0800019,,,0,higashifukuoka-wajinkai.jp
401315,40B0800027,福岡県,福岡市東区,みどりの介護医療院,ミドリノカイゴイリョウイン,介護医療院,名子1丁目18番9号,,33.638863800000000,130.475818600000000,092-691-5022,40B0800027,,,0,https://www.haradoi-hospital.com/
401315,40B0800043,福岡県,福岡市東区,永野外科胃腸科医院介護医療院,ナガノゲカイチョウカイインカイゴイリョウイン,介護医療院,福岡県福岡市東区高美台2丁目4-27,,33.689357400000000,130.443486200000000,092-607-3261,40B0800043,,,,
401315,40B0800035,福岡県,福岡市東区,原土井病院介護医療院,ハラドイビョウインカイゴイリョウイン,介護医療院,福岡県福岡市東区青葉6-40-8,,33.644825700000000,130.468937800000000,092-691-6387,40B0800035,,,0,
401323,40B0900017,福岡県,福岡市博多区,介護医療院かねのくま,カイゴイリョウインカネノクマ,介護医療院,福岡県福岡市博多区金の隈３丁目２４番１６号,,33.556533600000000,130.481173000000000,092-504-0097,40B0900017,,,0,http:www.kanenokuma-hp.jp
401323,40B0900025,福岡県,福岡市博多区,医療法人永野病院介護医療院,イリョウホウジンナガノビョウインカイゴイリョウイン,介護医療院,福岡県福岡市博多区浦田１丁目３１－１,,33.573209900000000,130.473766700000000,092-504-0611,40B0900025,,,0,https://naganohp.com/
401323,40B0900033,福岡県,福岡市博多区,こもり介護医療院,コモリカイゴイリョウイン,介護医療院,福岡県福岡市博多区対馬小路9番13号,,33.600022500000000,130.401788100000000,092-291-3945,40B0900033,,,0,https://komori-hp.cloud-line.com/
401358,40B1200011,福岡県,福岡市西区,シーサイド病院介護医療院,シーサイドビョウインカイゴイリョウイン,介護医療院,福岡県福岡市西区今津3810番地,,33.611685700000000,130.229086500000000,092-806-7171,40B1200011,,,,https://www.seaside-hp.or.jp/
401358,40B1200029,福岡県,福岡市西区,医療法人輝松会松尾内科病院介護医療院,イリョウホウジンキショウカイマツオナイカビョウインカイゴイリョウイン,介護医療院,福岡県福岡市西区下山門団地40番5号,,33.577700700000000,130.305584000000000,092-891-5071,40B1200029,,,21,https://matsuohosp.kisyoukai.jp/
402028,40B1500055,福岡県,大牟田市,南大牟田介護医療院,ミナミオオムタカイゴイリョウイン,介護医療院,福岡県大牟田市臼井町２３番地の１,,33.005929100000000,130.460864900000000,0944-57-2000,40B1500055,,,,http://www.zaidan-omtiryo.jp/kaigo/kaigo-iryoin
402028,40B1500014,福岡県,大牟田市,白川病院介護医療院,シラカワビョウインカイゴイリョウイン,介護医療院,福岡県大牟田市上白川町1丁目146番地,,33.047568100000000,130.461300400000000,0944-53-4173,40B1500014,,,,https://shirakawa.or.jp
402028,40B1500022,福岡県,大牟田市,介護医療院　ありあけ,カイゴイリョウイン　アリアケ,介護医療院,福岡県大牟田市船津町440番地3,,33.006894000000000,130.438064000000000,0944-52-5245,40B1500022,,,,http://www.ariake.or.jp/
402028,40B1500030,福岡県,大牟田市,今野病院　介護医療院,コンノビョウイン　カイゴイリョウイン,介護医療院,福岡県大牟田市末広町5番地2,,33.018780900000000,130.458356600000000,0944-52-5580,40B1500030,,,0,http//www.konno-hp.jp/
402028,40B1500048,福岡県,大牟田市,介護医療院　くさかべ,カイゴイリョウインクサカベ,介護医療院,大字吉野859,,33.075142300000000,130.479199000000000,0944-58-1234,40B1500048,,,60,www.soga-hospital.jp
402036,40B1600012,福岡県,久留米市,医療法人　十連会　介護医療院　十連,イリョウホウジン　ジュウレンカイ　カイゴイリョウイン　ジュウレン,介護医療院,福岡県久留米市三瀦町西牟田6557番地89,,33.252573600000000,130.488024300000000,0942-65-1133,40B1600012,,,,jyuuren.or.jp
402036,40B1600046,福岡県,久留米市,博愛介護医療院,ハクアイカイゴイリョウイン,介護医療院,福岡県久留米市国分町２２３番地１,,33.294584000000000,130.540387000000000,0942-21-4857,40B1600046,,,,http://hakuaikurume.jp
402052,40B1800018,福岡県,飯塚市,医療法人社団　親和会　共立病院介護医療院,イリョウホウジンシャダン　シンワカイ　キョウリツビョウインカイゴイリョウイン,介護医療院,福岡県飯塚市横田770番地3,,33.649311600000000,130.668111000000000,0948-22-0725,40B1800018,,,0,http://f-shinwakai.or.jp
402079,40B2000014,福岡県,柳川市,金子病院介護医療院,カネコビョウインカイゴイリョウイン,介護医療院,福岡県柳川市久々原65番地,,33.168234200000000,130.382122000000000,0944-73-3407,40B2000014,,,0,http://www.kaneko－hp.or.jp
402109,40B2300018,福岡県,八女市,介護医療院やひめ,カイゴイリョウインヤヒメ,介護医療院,福岡県八女市本1486,,33.229423900000000,130.582664300000000,0943-22-4176,40B2300018,,,,https://www.yahimehp.jp/
402133,40B2600011,福岡県,行橋市,大原病院介護医療院,オオハラビョウインカイゴイリョウイン,介護医療院,福岡県行橋市宮市町２－５大原病院,大原病院,33.729841200000000,130.972534500000000,0930－23－2345,40B2600011,,,0,www.kisei-kai.net/
402168,40B2900015,福岡県,小郡市,聖和記念病院　介護医療院,セイワキネンビョウイン　カイゴイリョウイン,介護医療院,小郡市津古1470-1,,33.444998600000000,130.566663800000000,0942-75-1230,40B2900015,,,,https://www.seiwa-kai.com
402168,40B2900031,福岡県,小郡市,みらい介護医療院,ミライカイゴイリョウイン,介護医療院,福岡県小郡市山隈字弥八郎273番地11,,33.408245800000000,130.597712700000000,0942-73-0011,40B2900031,,,,"https://www.tenjinkai.or,jp"
402192,40B3200019,福岡県,大野城市,医療法人同仁会　おとがね介護医療院,イリョウホウジンドウジンカイ　オトガネカイゴイリョウイン,介護医療院,福岡県大野城市乙金東4丁目12-1おとかね介護医療院,おとかね介護医療院,33.557335000000000,130.500844200000000,092-503-7070,40B3200019,,,,https://www.otogane.or.jp/
402192,40B3200027,福岡県,大野城市,医療法人つくし会病院　介護医療院,イリョウホウジンツクシカイビョウインカイゴイリョウイン,介護医療院,福岡県大野城市乙金３丁目18番20号,,33.541878700000000,130.497886800000000,092-503-2261,40B3200027,,,,https://tsukushi-kai.com/
402206,40B3300017,福岡県,宗像市,医療法人光洋会　赤間病院　介護医療院,イリョウホウジンコウヨウカイ　アカマビョウイン　カイゴイリョウイン,介護医療院,福岡県宗像市石丸一丁目6番7号,,33.805117700000000,130.594763000000000,0940-39-3870,40B3300017,,,,https://www.akama-hp.or.jp/
402214,40B3400023,福岡県,太宰府市,介護医療院さくら,カイゴイリョウインサクラ,介護医療院,福岡県太宰府市坂本1丁目4番6号,,33.513942300000000,130.506481700000000,092-922-9001,40B3400023,,,,https://maruyamahosp.jp/
402214,40B3400015,福岡県,太宰府市,水城病院　介護医療院,ミズキビョウイン　カイゴイリョウイン,介護医療院,福岡県太宰府市通古賀3丁目10番1号,,33.511580200000000,130.506553300000000,092-922-2050,40B3400015,,,224,https://www.mizuki.or.jp
402231,40B3600010,福岡県,古賀市,北九州古賀病院介護医療院,キタキュウシュウコガビョウインカイゴイリョウイン,介護医療院,福岡県古賀市千鳥二丁目12番1号,,33.743451800000000,130.476236300000000,092－942－4131,40B3600010,,,0,http://www.kitakyu-hp.or.jp/contents/kitahos_koga.htm
402249,40B4500011,福岡県,福津市,東福間病院介護医療院,ヒガシフクマビョウインカイゴイリョウイン,介護医療院,福岡県福津市津丸1164番地の3,,33.772423159184000,130.505068162566000,0940-43-1311,40B4500011,,,99,https://www.souseikai-hp.or.jp
402249,40B4500029,福岡県,福津市,医療法人静かな海の会　津屋崎中央病院　介護医療院,イリョウホウジンシズカナウミノカイ　ツヤザキチュウオウビョウイン　カイゴイリョウイン,介護医療院,福岡県福津市渡1564番地,,33.788697116832300,130.455695356483000,0940-52-0120,40B4500029,,,0,http://www.tuyazaki-hp.jp/
402257,40B7300013,福岡県,うきは市,筑後川温泉病院介護医療院,チクゴガワオンセンビョウインカイゴイリョウイン,介護医療院,福岡県うきは市浮羽町古川1055番地筑後川温泉病院,筑後川温泉病院,33.357729500000000,130.809592300000000,0943-77-7251,40B7300013,,,0,https://www.onsen-hp.or.jp
402265,40B5500010,福岡県,宮若市,有吉病院介護医療院,アリヨシビョウインカイゴイリョウイン,介護医療院,上有木397番地1,,33.761711752146400,130.623377623279000,0949-34-6077,40B5500010,,,0,http://www.ariyoshi-hp.jp/
402273,40B2100012,福岡県,嘉麻市,社会保険稲築病院介護医療院いなつき,シャカイホケンイナツキビョウインカイゴイリョウインイナツキ,介護医療院,嘉麻市口春７４４番地１,,33.600444600000000,130.713401300000000,0948-42-1110,40B2100012,,,,
402273,40B2100020,福岡県,嘉麻市,医療法人遊心会大塚病院　大塚病院介護医療院,イリョウホウジンユウシンカイオオツカビョウイン　オオツカビョウインカイゴイリョウイン,介護医療院,福岡県嘉麻市上山田1440番地7,,33.558189900000000,130.767362600000000,0948-52-0871,40B2100020,,,48,otsuka-hospital.jp
402303,40B3500012,福岡県,糸島市,介護医療院　すみれ,カイゴイリョウイン　スミレ,介護医療院,福岡県糸島市神在西1丁目1番15号,,33.547509174438700,130.177086722090000,092-331-1165,40B3500012,,,0,http://www.itoshima.tanakaclinic.jp/
402303,40B3500020,福岡県,糸島市,小富士病院介護医療院,コフジビョウインカイゴイリョウイン,介護医療院,福岡県糸島市志摩久家2400番地,,33.563734600000000,130.140193900000000,092-328-2334,40B3500020,,,0,https://www.contrive.biz/kofuji/index.html
403423,40B3900014,福岡県,篠栗町,社会医療法人　北九州病院　北九州若杉病院介護医療院,シャカイイリョウホウジン　キタキュウシュウビョウイン　キタキュウシュウワカスギビョウインカイゴイリョウイン,介護医療院,福岡県糟屋郡篠栗町田中四丁目１番１号,,33.626085700000000,130.517330200000000,092-947-0511,40B3900014,,,0,https://www.kitakyu-hp.or.jp/wakasugi/
403423,40B3900022,福岡県,篠栗町,篠栗病院介護医療院,ササグリビョウインカイゴイリョウイン,介護医療院,福岡県糟屋郡篠栗町田中１丁目１０番１号,,33.624316000000000,130.521512000000000,092-947-0711,40B3900022,,,,http://www.sasaguri.or.jp
403440,40B4100010,福岡県,須恵町,泰平病院介護医療院,タイヘイビョウインカイゴイリョウイン,介護医療院,福岡県糟屋郡須惠町大字新原14-7,,33.579582000000000,130.514383500000000,092-932-5881,40B4100010,,,60,www.taihei.or.jp
403440,40B4100028,福岡県,須恵町,水戸病院介護医療院,ミトビョウインカイゴイリョウイン,介護医療院,福岡県糟屋郡須恵町大字旅石115番地483水戸病院,水戸病院,33.584430800000000,130.496906600000000,092-935-3755,40B4100028,,,0,www.s-mito.org
403822,40B5000011,福岡県,水巻町,医療法人正周会　水巻共立病院介護医療院,イリョウホウジンセイシュウカイ　ミズマキキョウリツビョウインカイゴイリョウイン,介護医療院,福岡県遠賀郡水巻町吉田西４丁目２番１号,,33.843948700000000,130.703652600000000,093-201-1394,40B5000011,,,0,https://care-net.biz/40/seishukai/mizumaki.php
404217,40B5700016,福岡県,桂川町,嘉穂信和病院介護医療院,カホシンワビョウインカイゴイリョウイン,介護医療院,福岡県嘉穂郡桂川町大字土師２８番地,,33.574031000000000,130.698931900000000,0948-62-2788,40B5700016,,,,
412015,41B0100013,佐賀県,佐賀市,介護医療院　愛咲,カイゴイリョウイン　マナザシ,介護医療院,佐賀県佐賀市水ヶ江二丁目7-23,,33.249233400000000,130.308039300000000,0952-23-3720,41B0100013,,,0,http://www.shida-hp.com
412015,41B0100021,佐賀県,佐賀市,介護医療院　兵庫の郷,カイゴイリョウイン　ヒョウゴノサト,介護医療院,佐賀県佐賀市兵庫町大字渕4604番地1,,33.280142700000000,130.316519800000000,0952-97-6301,41B0100021,,,,http://shunyoukai.jp
412023,41B0200011,佐賀県,唐津市,宇都宮病院,ウツノミヤビョウイン,介護医療院,佐賀県唐津市厳木町本山386-1,,33.331440325676800,130.036955585706000,0955-63-2515,41B0200011,,,0,http://www.utunomiya.jp/
412040,41B0400017,佐賀県,多久市,諸隈病院介護医療院,モロクマビョウインカイゴイリョウイン,介護医療院,佐賀県多久市北多久町大字多久原２４１４－７０,,33.286297800000000,130.114350200000000,０９５２－７４－２１００,41B0400017,,,0,https://morokuma-hos.jp/
412058,41B0500030,佐賀県,伊万里市,医療法人小副川医院介護医療院,イリョウホウジンオソエガワイインカイゴイリョウイン,介護医療院,佐賀県伊万里市二里町八谷搦870番地1,,33.268526000000000,129.859225000000000,0955-22-4114,41B0500030,,,,
412058,41B0500014,佐賀県,伊万里市,医療法人　水上医院　介護医療院,イリョウホウジン　ミズカミイイン　カイゴイリョウイン,介護医療院,佐賀県伊万里市山代町立岩２６７１－１,,33.335883790202500,129.790739164418000,０９５５－２８－３７１４,41B0500014,,,,
412066,41B0600012,佐賀県,武雄市,大野病院介護医療院,オオノビョウインカイゴイリョウイン,介護医療院,佐賀県武雄市山内町大字大野6351番地1,,33.210693700000000,129.939272100000000,0954-45-2233,41B0600012,,,0,https;//www.ryumondo.or.jp
412104,41B2000013,佐賀県,神埼市,介護医療院和田記念病院,カイゴイリョウインワダキネンビョウイン,介護医療院,佐賀県神埼市神埼町尾崎3780,,33.328026300000000,130.347082300000000,0952-52-5521,41B2000013,,,,https://kyuwakai.jp/index.html
414247,41B1600011,佐賀県,江北町,古賀小児科内科病院介護医療院,コガショウニカナイカビョウインカイゴイリョウイン,介護医療院,佐賀県杵島郡江北町大字上小田280-1,,33.225913200000000,130.144954300000000,0952-86-2533,41B1600011,,,0,https://eijyukai-saga.jp
414255,41B1600037,佐賀県,白石町,高島病院介護医療院,タカシマビョウインカイゴイリョウイン,介護医療院,佐賀県杵島郡白石町大字戸ヶ里1831番地18,,33.154803300000000,130.124769600000000,0954-65-3129,41B1600037,,,,https://yuai-th.com
422011,42B0100020,長崎県,長崎市,介護医療院　　学び舎,カイゴイリョウイン　　マナビヤ,介護医療院,長崎県長崎市富士見町18－24長崎みどり病院　2階,長崎みどり病院　2階,32.773146700000000,129.854672000000000,095－818－0020,42B0100020,,,,
422011,42B0100038,長崎県,長崎市,介護医療院カリタス,カイゴイリョウインカリタス,介護医療院,長崎県長崎市新牧野町132番地1,,32.852614600000000,129.705057200000000,0959-25-0741,42B0100038,,,,
422029,42B0200010,長崎県,佐世保市,特定医療法人雄博会　千住介護医療院,トクテイイリョウホウジンユウハクカイ　センジュウカイゴイリョウイン,介護医療院,長崎県佐世保市宮地町5番5号,,33.174361600000000,129.722273000000000,0956-24-1010,42B0200010,,,,http://www.1010hosp.or.jp/
422029,42B0200028,長崎県,佐世保市,医療法人誠愛会　佐世保記念病院　介護医療院,イリョウホウジンセイアイカイ　サセボキネンビョウイン　カイゴイリョウイン,介護医療院,長崎県佐世保市鹿子前町１０４番地,,33.156725900000000,129.683204000000000,0956-28-1111,42B0200028,,,,http://seiaikai-group.or.jp
422029,42B0200036,長崎県,佐世保市,最勝寺内科医院　介護医療院,サイショウジナイカイイン　カイゴイリョウイン,介護医療院,長崎県佐世保市光町1-18,,33.207028800000000,129.651701700000000,0956-47-2613,42B0200036,,,0,saishoji_iin_clin@yahoo.co.jp
422029,42B0200044,長崎県,佐世保市,医療法人梶田医院介護医療院みのりの里,イリョウホウジンカジタイインカイゴイリョウインミノリノサト,介護医療院,佐世保市南風崎町133-2介護医療院みのりの里,介護医療院みのりの里,33.086793800000000,129.805777200000000,0956-59-2818,42B0200044,,,0,
422037,42B0300018,長崎県,島原市,介護医療院　リハサポート,カイゴイリョウイン　リハサポート,介護医療院,長崎県島原市湖南町6893-2,,32.778264500000000,130.368311600000000,0957-62-5161,42B0300018,,,0,toyokai-medi.jp/
422045,42B0400016,長崎県,諫早市,介護医療院　恵愛荘,カイゴイリョウイン　ケイアイソウ,介護医療院,長崎県諫早市有喜町５９３番地１,,32.791700800000000,130.077774500000000,0957-28-6570,42B0400016,,,,http://uki-fukushimura.jp/keiaisou/
422045,42B0400024,長崎県,諫早市,介護医療院　からこ,カイゴイリョウイン　カラコ,介護医療院,長崎県諫早市森山町唐比西1165番地介護医療院　からこ,介護医療院　からこ,32.797081014211200,130.124302022615000,0957-36-0011,42B0400024,,,0,http://karako-hp.jp/
422045,42B0400032,長崎県,諫早市,医療法人祐里会　あねがわ介護医療院,イリョウホウジンユウリカイ　アネガワカイゴイリョウイン,介護医療院,長崎県諫早市小野島町2378-2,,32.851037400000000,130.088434000000000,0957-24-3180,42B0400032,,,38,https://anegawa‐hp.jp/
422070,42B0700019,長崎県,平戸市,国民健康保険　平戸市民病院　介護医療院,コクミンケンコウホケン　ヒラドシミンビョウイン　カイゴイリョウイン,介護医療院,長崎県平戸市草積町1125番地12,,33.284360700000000,129.465428600000000,0950-28-1113,42B0700019,,,13,https://hirado-municipal-hospital.com/
422088,42B0800017,長崎県,松浦市,医療法人長愛会　菊地病院介護医療院,イリョウホウジンチョウアイカイ　キクチビョウインカイゴイリョウイン,介護医療院,長崎県松浦市志佐町浦免１７６５－４,,33.341347700000000,129.704614100000000,0956-72-0151,42B0800017,,,0,http://www.kikuchi-hp.com
422142,42B2500011,長崎県,南島原市,医療法人　弘池会　介護医療院くちのつ,イリョウホウジン　コウチカイ　カイゴイリョウインクチノツ,介護医療院,長崎県南島原市口之津町丁5615,,32.610770100000000,130.194165600000000,0957-86-2200,42B2500011,,,,http://ｗｗｗ.kouchikai.com
431010,43B0100219,熊本県,熊本市中央区,九州記念病院介護医療院,キュウシュウキネンビョウインカイゴイリョウイン,介護医療院,水前寺公園3-38,,32.790960300000000,130.731698500000000,096-383-2121,43B0100219,,,,htttp://kkh.jp/
431010,43B0100185,熊本県,熊本市中央区,表参道吉田病院　介護医療院,オモテサンドウヨシダビョウイン　カイゴイリョウイン,介護医療院,熊本市中央区北千反畑町2-5,,32.809054000000000,130.716026500000000,096-343-6161,43B0100185,,,0,http：//www.kiseikai.or.jp
